ID,androidsensoraccelerometermean,androidsensoraccelerometermin,androidsensoraccelerometermax,androidsensoraccelerometerstd,androidsensorgyroscopemean,androidsensorgyroscopemin,androidsensorgyroscopemax,androidsensorgyroscopestd,soundmean,soundmin,soundmax,soundstd
405,9.801949313,9.149244971,10.40104972,0.310513335,0.027952858,0.009878856,0.072984222,0.019054321,74.44115543,74.44115543,74.44115543,2.17305909
406,9.815482027,9.781519684,9.860385304,0.01593305,0.001612306,0,0.003690184,0.000741965,0,0,0,0
407,10.02166572,9.51045777,10.87867752,0.445285064,0.025870864,0.003432821,0.060618914,0.015013569,89.80422786,89.80422786,89.80422786,0.028986972
408,10.09904265,9.494773393,10.80225151,0.488158365,0.118404371,0.028599571,0.21980259,0.059901933,89.75774976,89.75774976,89.75774976,0.010772381
409,9.743696502,9.466826468,10.36228406,0.22370029,0.048863409,0.019278582,0.115574666,0.026051358,77.22232088,77.22232088,77.22232088,0.022922515
410,10.53633924,7.8123303,14.8969218,2.029312655,0.274525338,0.08824835,0.580133811,0.124814052,89.76678094,89.76057371,89.77298817,0.00877835
411,9.51939484,7.284423998,16.06546299,2.09995579,0.253601037,0.042828877,0.962386673,0.234389631,89.80647503,89.80647503,89.80647503,0.00877835
412,9.664900969,9.624394316,9.683371165,0.017602642,0.013959979,0.004954997,0.039019575,0.008845832,86.54922219,86.54922219,86.54922219,0
413,9.957651645,9.250535619,11.20679212,0.542832228,0.078893448,0.026526324,0.134132824,0.034226889,89.77580717,89.77580717,89.77580717,1.548786831
414,9.645893242,9.562438991,9.757602651,0.064879048,0.007531936,0.002294762,0.015338924,0.003204776,89.8075984,89.8075984,89.8075984,0.007604274
415,9.733806105,9.717887128,9.745203726,0.007742271,0.001832596,0.001221731,0.002443461,0.000863894,54.29493887,48.29946696,60.29041078,8.478877685
416,9.761306422,6.885143235,13.46142948,1.045606714,0.069656098,0.038537804,0.128711494,0.040437138,84.53766657,84.53766657,84.53766657,3.166854098
417,9.814490299,8.629680854,11.46514917,0.458186125,0,0,0,0,62.70265303,62.70265303,62.70265303,16.51131359
418,9.748314765,9.715982034,9.800036833,0.01719225,0.007531253,0.007531253,0.007531253,0.000937208,70.36665178,69.9192079,70.81409567,0.63278121
419,9.750551714,8.021214308,12.2231796,0.598477962,0,0,0,0,70.78904983,70.78904983,70.78904983,2.637359279
420,9.847208761,9.351532069,10.57961254,0.329700184,0.013719297,0.00487918,0.028089359,0.006721641,0,0,0,0
421,10.10351797,9.612651056,11.18506726,0.385252222,0.204712258,0.050921423,0.351199777,0.14674358,81.32278986,81.32278986,81.32278986,2.835695245
422,9.574217238,8.236385039,10.72831454,0.687923215,0.086700691,0.028613863,0.196742383,0.038176991,89.81994588,89.81994588,89.81994588,0.091202633
423,9.581098338,1.434584609,23.05660357,2.887648753,0,0,0,0,80.07437928,80.07437928,80.07437928,1.006611253
424,9.820208841,9.45636191,10.2013724,0.223808272,0.101272059,0.021293185,0.250218638,0.049051905,89.75746732,89.75746732,89.75746732,0.003588695
425,9.813353741,9.775534263,9.84250872,0.013047996,0.001536811,0,0.003985855,0.000789637,0,0,0,0
426,9.617749645,9.602241615,9.630237054,0.011746776,0.006890904,0.00369921,0.013406919,0.002794297,55.90670088,54.69599659,57.83074915,1.684729396
427,11.01148822,7.661059562,15.85122631,2.901304943,1.502064905,0.463164914,2.766924004,0.950050162,59.66350144,59.66350144,59.66350144,0
428,9.821648827,6.347095374,13.22616486,1.901102828,0.226972717,0.03373917,0.852016388,0.187088997,89.76452569,89.76452569,89.76452569,0
429,9.775335059,9.25721714,10.14380242,0.281731526,0.052151936,0.000917813,0.152250453,0.039595422,89.76142071,89.76142071,89.76142071,0
430,10.06564998,9.014442709,10.61863402,0.675540451,0.66254517,0.067045823,2.230771022,0.695817374,64.459529,64.459529,64.459529,0
431,9.620935659,9.468552626,9.703014154,0.071758813,0.00797718,0.001256513,0.016956758,0.003146802,87.37168745,87.37168745,87.37168745,0
432,9.883038058,8.659257222,10.7597969,0.322699716,0.060458991,0.001845092,0.255707858,0.04499487,0,0,0,0
433,10.1216879,10.10552726,10.17503393,0.024171805,0.020785203,0.007710416,0.054253375,0.013361451,89.76760774,89.74814148,89.78707401,0.027529457
434,10.00350049,9.800047919,10.27252599,0.153077809,0.011793459,0.002813499,0.026114712,0.006988289,89.76678316,89.76678316,89.76678316,0
435,9.476479097,9.405596031,9.529212497,0.044958591,0.042058812,0.020717716,0.107351337,0.024119638,75.60922666,75.60922666,75.60922666,0
436,9.774461275,9.414411551,10.12292506,0.162730614,0.015782697,0.003013023,0.047948735,0.01046279,0,0,0,0
437,9.724502223,9.702259798,9.874900121,0.026175046,0.001559102,0.001221731,0.001727788,0.000292172,65.79623678,65.79623678,65.79623678,14.02209562
438,9.708393948,8.991068995,10.44052545,0.322802455,0.127832942,0.127832942,0.127832942,0.974983405,65.80514539,65.80514539,65.80514539,0
439,9.619875719,9.29401458,9.896781319,0.190358303,0.024850507,0.006770932,0.104348384,0.021321683,89.7883335,89.77721632,89.79945068,0.015722066
440,9.65426906,9.573607655,9.729838087,0.030581845,0,0,0,0,38.58837851,38.58837851,38.58837851,1.426948495
441,9.680693534,9.576666117,9.748835045,0.04083088,0.038832321,0.003850358,0.173270878,0.035011619,83.9268404,83.9268404,83.9268404,0
442,10.10607209,9.690223704,10.42346271,0.220402565,0.017222479,0.003164645,0.038937249,0.008874256,89.75633745,89.75633745,89.75633745,0.122969183
443,9.462171926,9.413857717,9.495675685,0.034527071,0.078342413,0.007259881,0.182306828,0.057568717,56.0280742,56.0280742,56.0280742,0
444,10.19358638,9.801684876,10.69434616,0.270930225,0.019766643,0.005742537,0.048289393,0.012157898,89.76113839,89.76113839,89.76113839,0.022327506
445,11.61366838,4.721052147,17.05877794,4.435874677,1.055183647,0.395646647,2.323451716,0.478729934,89.81204112,89.65318481,89.97089743,0.224656749
446,9.811648804,9.7644974,9.862877486,0.019396111,0.001488792,0,0.003368662,0.000712426,0,0,0,0
447,9.377143514,9.172582297,9.559259124,0.101619851,0,0,0,0,58.75035784,58.75035784,58.75035784,1.006611253
448,9.740953413,7.359549005,12.83034863,1.440252378,0.051300551,0.013600386,0.110361602,0.030491065,79.93548542,79.93548542,79.93548542,1.818040641
449,9.354907503,9.190283779,9.538715271,0.135083929,0.018701709,0.013212883,0.025486754,0.005567776,79.00534936,79.00534936,79.00534936,0
450,9.867162906,9.346845554,10.37652513,0.263374718,0.183521081,0.137730809,0.229311352,0.064757223,85.55057883,85.0044954,85.96133413,0.49256509
451,9.314830772,8.502807928,10.33713603,0.666015801,0.118060804,0.026921058,0.449552329,0.082384807,89.7580322,89.7580322,89.7580322,0.54663232
452,9.964278756,9.458220176,10.1770221,0.198435164,0.0290635,0.006033901,0.085494434,0.017204489,89.75972662,89.75972662,89.75972662,0.02880217
453,9.786222985,5.897894014,14.46334964,1.324398638,0.147714286,0.011373912,0.592331133,0.12097395,0,0,0,0
454,9.792084913,9.480308809,10.11020732,0.186746157,0.018929335,0.003195793,0.050653297,0.009254631,0,0,0,0
455,9.891897296,9.233929933,10.40793318,0.289410208,0,0,0,0,78.23912378,78.23912378,78.23912378,1.836331087
456,10.1516994,9.88438295,10.2820024,0.096564052,0.013633053,0.006143875,0.028024768,0.006118957,89.40445332,89.0522867,89.75661993,0.498038803
457,10.55143819,6.968558007,13.57448273,2.117566695,1.355753743,0.462308025,3.210015703,0.750437654,89.73767331,89.73767331,89.73767331,0.02707035
458,9.943865944,8.437655959,12.24183369,0.762858521,0,0,0,0,67.24003759,65.16316387,68.77717319,1.866481655
459,10.18048626,7.529508051,14.84278362,1.355985839,0,0,0,0,76.07323846,76.07323846,76.07323846,5.538315741
460,9.835737569,9.816993115,9.913035903,0.014467119,0.002116099,0.002116099,0.002116099,0.001235564,0,0,0,0
461,9.772567845,8.981655771,10.51811608,0.335768112,0.068141502,0.066805312,0.069477693,0.001889659,74.68959579,74.68959579,74.68959579,1.200789273
462,9.997328214,3.55861822,17.11446323,2.043827772,0,0,0,0,74.0744232,74.0744232,74.0744232,5.538315741
463,9.729306745,9.399679969,9.99951824,0.174476812,0.032185721,0.023794799,0.039874369,0.003776629,89.69311345,89.69311345,89.69311345,0
464,7.68997151,5.951765159,10.18089347,1.404491929,1.17611799,0.204182265,2.142706326,0.586019439,89.74983783,89.74983783,89.74983783,0.029427613
465,10.15231238,10.11332429,10.18476857,0.021319107,0.005650067,0.001485206,0.015988553,0.003399841,85.58466691,85.58466691,85.58466691,0.003800836
466,9.885060117,9.198561405,10.75189763,0.25369966,0,0,0,0,70.72510102,66.41538457,75.03481748,6.09485946
467,11.05828091,7.368234079,14.26686496,2.505011511,1.101356793,0.193358171,2.823965876,0.865039559,75.34014728,75.34014728,75.34014728,0
468,9.746822081,9.466222396,10.11690676,0.176407177,0.00809922,0.002130529,0.019929273,0.003879732,75.41556792,75.41556792,75.41556792,0.318176717
469,9.786919591,9.369091542,10.19738801,0.202117965,0.022384174,0.001065265,0.057257346,0.013135932,0,0,0,0
470,9.901064184,7.740293801,11.99064019,0.932249072,0.093156828,0.077394481,0.108919175,0.022291325,84.3538892,84.3538892,84.3538892,0
471,9.641311405,9.349349817,9.849827511,0.143553199,0,0,0,0,69.39644032,69.39644032,69.39644032,2.210173482
472,9.635678231,9.526127647,9.874026226,0.082016881,0.079859527,0.008401276,0.140632277,0.031632671,89.74135275,89.74135275,89.74135275,0.009790997
473,9.8509834,8.342863622,11.40930823,0.682172123,0.020331035,0.005746996,0.043907396,0.012137327,89.77157833,89.77157833,89.77157833,0.081124276
474,9.988888231,9.129209752,11.7075563,0.594490952,0.128123179,0.05052993,0.301552643,0.073517253,83.94340494,83.94340494,83.94340494,1.612947479
475,9.850302648,9.270120834,10.42993355,0.140096955,0.013918511,0.007227855,0.019317255,0.006147371,51.83121731,51.68662449,51.97581014,0.204485133
476,9.833803201,8.460923316,10.5988441,0.334935734,0.210680588,0.13954494,0.279653548,0.057220417,70.42276167,70.42276167,70.42276167,1.489493188
477,9.90438997,9.352988451,10.44258987,0.173008199,0.081169262,0.081169262,0.081169262,0.014870157,85.89417316,85.89417316,85.89417316,0.427768714
478,9.74843128,9.267228334,10.4336611,0.243498751,0,0,0,0,71.48407117,71.46207566,71.50606667,0.031106338
479,10.2306232,5.799507953,31.60386217,6.47564702,1.107193573,0.245272847,3.103821665,0.704270421,89.69311345,89.69311345,89.69311345,0.052428386
480,9.680925771,8.406922613,10.88479176,0.607865409,0.135926408,0.033348732,0.25430667,0.062210249,89.76452569,89.76452569,89.76452569,0
481,10.07050745,9.947481147,10.20417699,0.048777901,0,0,0,0,28.62727528,28.62727528,28.62727528,7.481742052
482,9.66831914,7.93795124,11.29476165,0.718773948,0.045609957,0.029095569,0.062096785,0.010267033,82.70781895,79.99826265,85.07209021,2.554476042
483,9.853922836,9.817084343,9.89219925,0.017526505,0,0,0,0,50.91754863,45.24902179,56.58607546,8.016507523
484,9.6182699,9.476169501,9.749692076,0.078661352,0.059485832,0.016716789,0.217585696,0.043369746,88.87026639,88.87026639,88.87026639,2.050007902
485,10.27800775,8.685072053,11.2392047,0.789314946,0.036554115,0.007067999,0.066848544,0.017205924,89.74050379,89.74050379,89.74050379,0
486,10.07915694,6.633448532,15.67308775,3.390337539,1.772331627,0.092659182,4.146544893,1.441347476,89.76029136,89.76029136,89.76029136,0.011399913
487,9.851354927,9.804534663,9.885397328,0.017622315,0.012725638,0.002992616,0.022986724,0.005931475,74.48715608,74.48715608,74.48715608,4.334382782
488,9.932587147,8.325074769,11.55842585,0.637454947,0.090193586,0.004582466,0.60228674,0.159305097,88.89485692,88.01869952,89.77101433,1.239073688
489,10.17158966,10.12688786,10.18927573,0.022399491,0.012390643,0.00296602,0.037830305,0.008354704,89.71499622,89.71499622,89.71499622,1.607510542
490,9.528311673,6.047953716,12.79579851,1.487143464,0.237842689,0.040975352,0.940830577,0.206423743,89.79073259,89.79073259,89.79073259,0.00877835
491,10.06359005,9.153869374,11.92417819,0.491204982,0,0,0,0,64.56800717,64.56800717,64.56800717,0.435901313
492,10.51343074,5.519822533,14.24292514,2.637266105,1.874424897,0.920509896,3.147475625,0.523418725,0,0,0,0
493,9.808566493,9.470115853,10.14504656,0.192866169,0.01329406,0.002130529,0.032258343,0.005605988,0,0,0,0
494,10.10497006,8.383002551,12.47833881,1.250002594,0.226139271,0.026058567,0.778070708,0.148040066,89.77665269,89.77665269,89.77665269,0.016555672
495,9.702722021,9.681792379,9.72574169,0.009643914,0.002149397,0.001727788,0.002992616,0.000730249,76.42240648,76.42240648,76.42240648,2.570155803
496,9.765039909,9.516847057,9.931258243,0.092692976,0.010456616,0.003840866,0.021464483,0.00666684,71.24823666,71.24823666,71.24823666,3.8952402
497,9.620544917,9.577485051,9.664786229,0.024709494,0.012517316,0.003900225,0.02756819,0.006083996,86.67861349,86.67861349,86.67861349,0.053983701
498,9.579317664,7.909173909,11.46302194,0.981524992,0.133029246,0.057095649,0.237701849,0.0481927,89.78679252,89.78679252,89.78679252,0.00877835
499,9.321962255,8.471525596,9.986317371,0.47772498,0.134321324,0.012507679,0.273103373,0.094604885,75.74637513,75.74637513,75.74637513,0
500,9.628997548,9.612642389,9.660296242,0.015195617,0.005539717,0.001936484,0.012455547,0.002663297,84.43141424,84.43141424,84.43141424,0
501,10.97303791,5.343782273,14.77883206,3.55339446,0.574972002,0.226856014,1.088736269,0.232374543,75.32974412,75.32974412,75.32974412,0
502,9.778215225,8.982044106,10.5399854,0.579597138,0.022162756,0.010712203,0.041069505,0.007750591,89.77186032,89.77186032,89.77186032,0.012531351
503,10.17042345,9.266498771,11.51457494,0.620303834,0.047915796,0.009843054,0.132661441,0.028341595,89.75845157,89.74983783,89.7670653,0.012181661
504,9.568358197,9.450153413,9.701214956,0.045693997,0,0,0,0,42.60667537,42.60667537,42.60667537,0
505,9.627437578,7.172764801,10.96593305,0.654661754,0.022765193,0.008848751,0.057277161,0.013646818,0,0,0,0
506,9.901485209,9.719893263,9.982000941,0.049790007,0.007278442,0.004571297,0.008977849,0.002369826,50.3702788,50.3702788,50.3702788,3.843736577
507,10.23829899,6.85342135,15.24007653,1.235412831,0,0,0,0,72.99059132,72.99059132,72.99059132,5.538315741
508,10.29604054,9.723289405,10.63643435,0.27088421,0.052686913,0.012910829,0.125461944,0.032208048,89.76452569,89.76452569,89.76452569,0.122969183
509,9.622866912,9.574878773,9.646227546,0.022112146,0.005862363,0.00178208,0.010244296,0.002544732,69.40232706,69.40232706,69.40232706,0.344938057
510,10.11304315,9.818564309,10.3411079,0.161909313,0.027346508,0.007860646,0.069611624,0.015866153,89.73540826,89.73540826,89.73540826,0.000998367
511,10.12410155,10.1016171,10.14207884,0.013452476,0.006448074,0.001835627,0.009810654,0.002108057,89.537212,89.537212,89.537212,0.003800836
512,9.746673132,6.615684317,14.09558991,1.247900878,0.040684103,0.032300855,0.049067351,0.011855703,82.26698568,81.92150732,82.61246403,0.488580177
513,11.48094038,5.203041519,23.52908047,6.70883201,1.598034345,0.368691544,3.804423721,0.925682938,89.71244133,89.71244133,89.71244133,0
514,9.721588064,9.409844407,10.28515982,0.311835439,0.191534426,0.032322845,0.500317095,0.161593602,89.77270622,89.77270622,89.77270622,0.034498713
515,10.13213177,9.414986573,10.50920502,0.278060017,0.020093941,0.000907994,0.051111946,0.013570049,89.74446491,89.74446491,89.74446491,0.005500573
516,11.88431021,4.005383968,27.35750973,6.262530647,1.797575055,0.271416107,4.976617864,1.02928935,89.74050379,89.74050379,89.74050379,0.03653485
517,9.940902721,9.376870242,10.65300225,0.266755278,0.019532163,0.003195793,0.039758775,0.009933673,81.87161442,80.77796424,82.96526459,1.54665491
518,9.527078203,6.226778169,13.97362752,2.39711971,1.039005316,0.195208662,3.753265647,0.834534784,89.73512509,89.73512509,89.73512509,0.007603283
519,9.814400366,9.778014925,9.85936656,0.015903771,0.001716349,0,0.004392198,0.000763407,0,0,0,0
520,9.480805673,6.130637224,11.03179576,1.511472893,0.110950696,0.078954901,0.133018131,0.022806164,71.66170733,71.66170733,71.66170733,0.149747512
521,10.16710896,9.936848144,10.4513931,0.139784401,0.020847857,0.002295827,0.053096475,0.012455753,89.75209882,89.74983783,89.75435982,0.003197528
522,11.1054838,1.792105138,34.38944662,6.613145773,2.146929378,0.927781136,3.771638424,0.87204464,87.16821572,87.16821572,87.16821572,3.36612749
523,9.581759314,9.161204559,10.19377096,0.289942549,0.089515005,0.016646535,0.225566571,0.05213425,85.12135965,85.12135965,85.12135965,2.050007902
524,9.719545424,9.626920214,9.835152156,0.049682968,0.007227855,0.007227855,0.007227855,1.183050929,0,0,0,0
525,10.91499814,6.441982765,22.85134023,4.991626695,1.503427468,0.462606884,3.843705219,0.764724789,89.75250019,89.73257612,89.77242426,0.028176888
526,9.745788229,8.77262946,10.88264638,0.350119769,0.012645313,0,0.048278932,0.008755203,0,0,0,0
527,10.3042165,9.140278188,11.15477314,0.524081412,0.071821071,0.012338559,0.175855269,0.046105459,89.89977947,89.89977947,89.89977947,0
528,9.915176371,9.801634759,10.15269469,0.128741311,0.01648834,0.008584083,0.032347302,0.006842593,74.50679632,74.50679632,74.50679632,1.597227664
529,11.39338601,8.167426519,15.28086209,2.761339745,1.844320651,0.315847591,3.16536955,1.009697056,0,0,0,0
530,9.076254286,7.666409121,9.918891582,0.9028175,0.773143788,0.302255211,1.865820985,0.421469253,70.61167719,70.61167719,70.61167719,2.009993962
531,9.751800598,9.710834766,9.766315538,0.016944655,0.006310195,0.001727788,0.013983345,0.002738518,76.00884243,76.00884243,76.00884243,0.022922515
532,9.728209279,9.111534979,10.15468033,0.210600143,0,0,0,0,0,0,0,0
533,8.921580888,8.157290582,9.818721319,0.519757575,0.12741997,0.029919972,0.447102862,0.076341185,89.76889323,89.75887945,89.77890701,0.014161619
534,10.73782476,4.209894945,17.33306214,4.604381494,1.556010013,0.155578756,3.145425366,0.871515022,89.76932211,89.76932211,89.76932211,0.03653485
535,9.878576275,7.447598586,11.45223317,0.952395383,0.151710507,0.025314115,0.271440156,0.061518369,89.74955513,89.74955513,89.74955513,0
536,9.861623722,9.454947077,10.38341282,0.286639514,0.056026804,0.027982209,0.086181144,0.016375043,81.38584134,77.23188289,85.53979979,5.874584374
537,10.18568713,6.216586989,16.20101649,2.396957668,0,0,0,0,72.66532822,72.66532822,72.66532822,3.312216436
538,10.40339582,10.03825689,10.71976604,0.214949442,0.029505628,0.009159106,0.065270298,0.020776227,82.79884046,82.79884046,82.79884046,0
539,10.05122952,9.113241724,11.49225216,0.296875201,0,0,0,0,55.79161424,55.79161424,55.79161424,3.727318936
540,11.22644974,6.577807789,14.81587849,3.090761869,1.689382526,0.526132042,3.837613788,0.990545584,89.75294695,89.75294695,89.75294695,0.021366456
541,9.850103641,9.005589377,11.64662897,0.60033183,0.032171134,0.011669388,0.05877326,0.011976978,85.68364989,85.68364989,85.68364989,0.385985777
542,9.720749332,5.210504798,11.75948035,0.97435605,0,0,0,0,73.60489674,73.60489674,73.60489674,2.564784891
543,9.687738599,9.253168124,10.1718128,0.164490173,0.034963698,0.034963698,0.034963698,0.148622844,73.63928918,73.63928918,73.63928918,3.777632635
544,9.995273886,7.231435987,11.423107,1.136249509,0.244733352,0.021975808,0.920326758,0.177300966,89.75548995,89.75548995,89.75548995,0.016555672
545,10.78024708,7.060360913,15.9417232,2.076553983,0.33545025,0.102397897,1.003593158,0.238974179,89.7537947,89.7537947,89.7537947,1.023190914
546,10.20282181,10.0962566,10.30219672,0.051300395,0.010111539,0.001479788,0.031306782,0.006907836,83.11279268,83.11279268,83.11279268,0.122969183
547,9.893430365,8.75842578,10.93752624,0.318919254,0.078039011,0.005834694,0.353531404,0.041688994,0,0,0,0
548,9.908957009,8.113183099,11.48817704,0.550640207,0,0,0,0,62.14419939,62.14419939,62.14419939,5.538315741
549,9.836967164,9.750387822,9.938408978,0.046685235,0.004371728,0.001845092,0.010049685,0.002596161,0,0,0,0
550,9.68957065,9.599023595,9.787937256,0.032086414,0,0,0,0,44.76092206,44.76092206,44.76092206,3.181129535
551,9.819992957,8.149537959,13.64705797,0.673967471,0.551558911,0.012156065,1.707843752,0.731651936,71.13328524,71.13328524,71.13328524,1.25992727
552,9.964270624,8.76800651,11.45421266,0.665529327,0.018259465,0.011516755,0.03013377,0.005964175,0,0,0,0
553,9.836877882,9.741072531,9.901906929,0.045145359,0.011720295,0.002116099,0.025974347,0.006075252,71.84642804,70.53453735,73.15831874,1.855293613
554,9.767682142,9.56705834,9.937710248,0.116065108,0.019043418,0.009101624,0.051420393,0.009519679,0,0,0,0
555,12.21510128,5.216368021,25.37859014,5.095879803,2.167608512,0.684907887,4.743771324,1.062357991,0,0,0,0
556,9.714040784,8.255398217,12.30638139,0.978452224,0.05091805,0.007846653,0.305906793,0.067590245,89.7580322,89.7580322,89.7580322,0.54663232
557,10.80623527,5.963054622,15.06170924,2.87055906,1.738597926,0.152214344,5.159815981,1.159990209,89.67630876,89.67630876,89.67630876,0.052428386
558,9.831355746,9.816834291,9.865245275,0.012113318,0.003665192,0.003665192,0.003665192,0.00130067,0,0,0,0
559,9.759919277,9.040072575,10.30551318,0.264027814,0.023921642,0.010328122,0.035395005,0.01154261,81.56561256,80.72698776,82.40423737,1.185994569
560,10.02239123,9.4898185,10.54903238,0.307140422,0.010974829,0.004994,0.017365129,0.003575132,65.42288636,65.42288636,65.42288636,1.275010752
561,9.673544833,9.523318406,9.810905283,0.093690414,0.009737274,0.000897549,0.019938147,0.004004786,89.73399231,89.73399231,89.73399231,0.064824917
562,9.811806338,9.778972609,9.854354796,0.014887921,0.001694804,0,0.003368662,0.000810591,0,0,0,0
563,12.17280817,6.487536855,21.80080458,4.682953393,1.713079685,0.418994237,3.348465546,0.874349219,89.76904004,89.76904004,89.76904004,0.025836853
564,9.989203333,9.413243174,10.43543313,0.264383595,0.021785771,0.004641026,0.038359643,0.009691257,66.02438748,65.12954412,66.91923084,1.26549961
565,10.9782822,8.017589276,17.08951437,2.94403141,1.587034434,0.853614853,2.781618975,1.043458103,16.9019608,16.9019608,16.9019608,8.752192834
566,9.820563408,9.773969908,9.873717564,0.030213023,0.009727436,0.001975291,0.03683801,0.00651818,87.29702104,87.29702104,87.29702104,1.023190914
567,9.895814536,8.551450433,11.38422489,0.410567688,0.121183858,0.01300321,0.474827221,0.106519845,0,0,0,0
568,9.794654694,4.347294862,13.96890863,3.963580028,0.680528312,0.139408414,1.624745121,0.438406297,87.15564872,87.15564872,87.15564872,0
569,9.8648584,9.741584229,9.973849841,0.075091849,0.006426322,0.001084663,0.012441987,0.003202695,89.02902985,88.39944523,89.65861448,0.890367117
570,9.579596234,7.731208169,10.89534201,0.910292784,0.057783245,0.018377272,0.134459928,0.027981627,89.7580322,89.7580322,89.7580322,0.54663232
571,9.774754003,9.289574754,10.96533108,0.361608252,0.01779601,0.010705776,0.023604683,0.00572592,82.89708615,82.89708615,82.89708615,0.04827557
572,9.956875411,6.227155967,13.7720818,2.816909467,1.296750081,0.480981863,3.516113018,0.705150453,89.74814148,89.74814148,89.74814148,0.014256674
573,9.781683038,6.655049998,15.27169198,1.928354148,0.070742819,0.006737324,0.270908282,0.063240604,66.97388381,66.97388381,66.97388381,0
574,9.743136484,8.830699651,11.04331525,0.45273253,0.061716772,0.038746938,0.074499999,0.019934783,81.56561256,80.72698776,82.40423737,1.185994569
575,10.06510633,9.341585832,12.53507488,0.646929889,0.295953043,0.160759673,0.41479979,0.115602826,72.69558916,72.69558916,72.69558916,1.268880133
576,10.2117591,7.574521746,13.21708291,1.313651146,0.112279887,0.073150955,0.135104833,0.034043144,0,0,0,0
577,9.821133258,9.790363704,9.848781839,0.014942847,0.001517804,0,0.003985855,0.001121549,42.41147862,42.41147862,42.41147862,0
578,9.656755528,9.26021312,10.02139827,0.208620603,0.028533563,0.009628417,0.046381943,0.009834676,89.80507062,89.80507062,89.80507062,0
579,9.672225386,9.51608884,9.892217158,0.079294683,0.009362196,0.003498425,0.020594103,0.004022085,89.6851424,89.6851424,89.6851424,0
580,9.876566702,9.199673831,11.2218897,0.412795035,0.019928414,0.010049685,0.03156492,0.008925484,85.26135364,85.26135364,85.26135364,1.268880133
581,9.738926095,9.715596969,9.761179252,0.011854891,0.007700038,0.002390035,0.021307242,0.004499599,76.52279236,76.52279236,76.52279236,0
582,10.56567068,4.936525847,20.56094013,2.420930864,0,0,0,0,81.53790388,81.53790388,81.53790388,0
583,10.53377168,9.508843629,11.47815711,0.524392766,0.449876725,0.127562694,0.815632401,0.243291483,77.06422669,77.06422669,77.06422669,4.549349099
584,9.942145291,9.916964718,9.962521385,0.013877432,0.011290641,0.003627775,0.025575319,0.005657125,88.25660005,88.25660005,88.25660005,0.03843474
585,9.875004604,7.138019739,12.59148651,1.402088837,0.027835128,0.014837417,0.04524553,0.009248291,80.15068836,80.15068836,80.15068836,0.335840988
586,9.740802374,9.223001351,10.20172189,0.263008598,0.013016118,0.002382004,0.03541103,0.007215579,85.15693003,85.15693003,85.15693003,0.660822465
587,10.06750964,8.661913171,10.9274893,0.373343917,0,0,0,0,74.14970024,74.14970024,74.14970024,5.538315741
588,9.563763018,5.841923898,12.68514441,2.12285448,1.299229819,0.378588707,3.271039021,0.713879016,89.7294597,89.7294597,89.7294597,0.036932486
589,9.464771802,6.368845988,11.29007389,1.544043408,0.091922809,0.065409096,0.132492965,0.024330253,77.49890872,77.49890872,77.49890872,0
590,9.943700297,6.79874521,11.97844364,1.066077193,0.073132485,0.01054558,0.224070467,0.08445709,0,0,0,0
591,9.765117876,8.67030231,10.59955943,0.518908555,0.038455378,0.017857086,0.078807968,0.019771333,78.83704454,76.8596694,80.81441967,2.796430734
592,9.622196558,8.826697482,11.17865278,0.641946096,0.025183186,0.005385055,0.068484795,0.01691279,89.75916185,89.75916185,89.75916185,0.002989366
593,9.76942182,9.727174651,9.805646058,0.01555131,0.014700276,0.011130494,0.019925821,0.004625539,71.13328524,71.13328524,71.13328524,1.25992727
594,9.69174472,8.625860668,10.52768389,0.54680655,0.055713268,0.015645357,0.11790286,0.025622739,89.74955513,89.74955513,89.74955513,0
595,9.816669738,9.371966637,10.46203899,0.331690408,0.103187879,0.030859277,0.317012582,0.062261981,83.10854277,83.10854277,83.10854277,1.335127477
596,9.945735127,9.314165256,10.66895792,0.357299635,0.048013527,0.028657492,0.076828374,0.013820294,89.76085605,89.76085605,89.76085605,0
597,9.814966124,9.777874594,9.855526081,0.016173897,0.001591924,0,0.003195794,0.00065782,0,0,0,0
598,9.912703143,6.808277869,13.68559908,2.249005916,1.290072327,0.172765633,3.475710884,0.949162323,89.77045029,89.77045029,89.77045029,0.036932486
599,9.810849555,9.769547729,9.848294966,0.01536455,0.001611903,0,0.003368662,0.000718324,0,0,0,0
600,9.229664334,8.381768729,9.49855044,0.313746921,0.017818051,0.004517243,0.024924559,0.006545445,64.89049023,64.89049023,64.89049023,0
601,9.94483548,9.747886451,10.18633075,0.140221395,0.033288794,0.007038289,0.098775373,0.019512596,89.75887945,89.75887945,89.75887945,0.00398977
602,9.732793652,9.204241593,10.3666707,0.360644385,0.292444759,0.019162094,1.287335871,0.274826917,80.79858828,80.79858828,80.79858828,1.222234998
603,9.883253763,9.292902898,10.34537597,0.122635135,0,0,0,0,58.02465848,44.86076097,71.188556,18.61656239
604,10.68678489,6.344987534,14.97492344,2.852019359,0.438787718,0.141378274,0.879302126,0.198812069,81.37558726,81.37558726,81.37558726,2.009993962
605,9.630125024,9.511243203,9.724870603,0.055521212,0.006575911,0.002415568,0.016457685,0.003060088,54.25798238,54.01407434,54.50189042,0.344938057
606,10.08067737,9.812838448,10.16485129,0.114393223,0.062963965,0.00375087,0.467562723,0.116431562,73.18310562,73.18310562,73.18310562,1.805337429
